input.source,input.name,input.ap,input.states,input.edges,input.transitions,input.acc_sets,input.scc,input.nondetstates,input.nondeterministic,input.alternating,tool,exit_status,exit_code,time,output.ap,output.states,output.edges,output.transitions,output.acc_sets,output.scc,output.nondetstates,output.nondeterministic,output.alternating
data/automata/random/FINLESS.hoa:7067.1-7157.7,,6,23,60,60,3,3,4,1,0,SimCo+,ok,0,3.47676,6,175,857,15872,1,43,73,1,0
data/automata/random/FINLESS.hoa:7067.1-7157.7,,6,23,60,60,3,3,4,1,0,Kofola,ok,0,0.00823128,6,51,200,3289,2,3,17,1,0
data/automata/random/FINLESS.hoa:7067.1-7157.7,,6,23,60,60,3,3,4,1,0,Seminator,ok,0,0.0333366,6,55,143,1901,1,3,4,1,0
data/automata/random/FINLESS.hoa:7067.1-7157.7,,6,23,60,60,3,3,4,1,0,Autfilt,ok,0,0.00609321,6,81,250,3454,1,6,14,1,0
data/automata/random/FINLESS.hoa:7285.1-7362.7,,6,20,50,50,10,4,5,1,0,SimCo,ok,0,222.672,6,6044,549760,549760,3,1322,2546,1,0
data/automata/random/FINLESS.hoa:7285.1-7362.7,,6,20,50,50,10,4,5,1,0,SimCo+,ok,0,4.5384,6,142,13184,13184,1,39,64,1,0
data/automata/random/FINLESS.hoa:7285.1-7362.7,,6,20,50,50,10,4,5,1,0,Kofola,ok,0,0.00980145,6,78,238,2985,1,17,26,1,0
data/automata/random/FINLESS.hoa:7285.1-7362.7,,6,20,50,50,10,4,5,1,0,Seminator,ok,0,0.0366375,6,57,139,1668,1,9,7,1,0
data/automata/random/FINLESS.hoa:7285.1-7362.7,,6,20,50,50,10,4,5,1,0,Autfilt,ok,0,0.00407975,6,36,97,1323,1,8,11,1,0
data/automata/random/FINLESS.hoa:7363.1-7446.7,,6,23,53,53,8,11,5,1,0,SimCo,ok,0,138.63,6,2629,244416,244416,4,351,1190,1,0
data/automata/random/FINLESS.hoa:7363.1-7446.7,,6,23,53,53,8,11,5,1,0,SimCo+,ok,0,3.8797,6,112,10496,10496,1,45,52,1,0
data/automata/random/FINLESS.hoa:7363.1-7446.7,,6,23,53,53,8,11,5,1,0,Kofola,ok,0,0.00530231,6,17,64,1093,1,2,5,1,0
data/automata/random/FINLESS.hoa:7363.1-7446.7,,6,23,53,53,8,11,5,1,0,Seminator,ok,0,0.00843021,6,17,49,777,1,2,4,1,0
data/automata/random/FINLESS.hoa:7363.1-7446.7,,6,23,53,53,8,11,5,1,0,Autfilt,ok,0,0.00426727,6,20,56,784,1,6,4,1,0
data/automata/random/FINLESS.hoa:7481.1-7533.7,,6,15,29,29,2,2,3,1,0,SimCo,ok,0,0.551687,6,67,5952,5952,1,24,26,1,0
data/automata/random/FINLESS.hoa:7481.1-7533.7,,6,15,29,29,2,2,3,1,0,SimCo+,ok,0,0.471924,6,44,3776,3776,1,13,15,1,0
data/automata/random/FINLESS.hoa:7481.1-7533.7,,6,15,29,29,2,2,3,1,0,Kofola,ok,0,0.00531897,6,19,61,1223,1,5,7,1,0
data/automata/random/FINLESS.hoa:7481.1-7533.7,,6,15,29,29,2,2,3,1,0,Seminator,ok,0,0.00862407,6,21,54,852,1,7,7,1,0
data/automata/random/FINLESS.hoa:7481.1-7533.7,,6,15,29,29,2,2,3,1,0,Autfilt,ok,0,0.00364479,6,22,58,916,1,7,4,1,0
data/automata/random/FINLESS.hoa:7718.1-7773.7,,6,16,32,32,7,6,5,1,0,SimCo,ok,0,292.056,6,9036,711808,711808,4,3037,2086,1,0
data/automata/random/FINLESS.hoa:7718.1-7773.7,,6,16,32,32,7,6,5,1,0,SimCo+,ok,0,2.11315,6,73,6592,6592,1,15,30,1,0
data/automata/random/FINLESS.hoa:7718.1-7773.7,,6,16,32,32,7,6,5,1,0,Kofola,ok,0,0.00573035,6,29,80,995,1,4,8,1,0
data/automata/random/FINLESS.hoa:7718.1-7773.7,,6,16,32,32,7,6,5,1,0,Seminator,ok,0,0.0101148,6,30,80,1056,1,5,6,1,0
data/automata/random/FINLESS.hoa:7718.1-7773.7,,6,16,32,32,7,6,5,1,0,Autfilt,ok,0,0.00366604,6,29,81,996,1,4,8,1,0
data/automata/random/FINLESS.hoa:7812.1-7832.7,,6,5,8,8,3,2,1,1,0,SimCo,ok,0,3.28891,6,243,20224,20224,2,121,73,1,0
data/automata/random/FINLESS.hoa:7812.1-7832.7,,6,5,8,8,3,2,1,1,0,SimCo+,ok,0,0.678495,6,42,156,3648,1,19,15,1,0
data/automata/random/FINLESS.hoa:7812.1-7832.7,,6,5,8,8,3,2,1,1,0,Kofola,ok,0,0.00444375,6,13,40,837,1,4,5,1,0
