"input.source","input.name","input.ap","input.states","input.edges","input.transitions","input.acc_sets","input.scc","input.nondetstates","input.nondeterministic","input.alternating","tool","exit_status","exit_code","time","output.ap","output.states","output.edges","output.transitions","output.acc_sets","output.scc","output.nondetstates","output.nondeterministic","output.alternating"
"data/automata/random/TGBA.hoa:904.1-937.7",,3,7,18,18,2,1,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.185671,3,108,1200,1200,1,43,42,1,0
"data/automata/random/TGBA.hoa:904.1-937.7",,3,7,18,18,2,1,2,1,0,"SimCo_M_ET_RR","ok",0,0.405671,3,447,4480,4480,1,191,113,1,0
"data/automata/random/TGBA.hoa:938.1-969.7",,3,7,16,16,2,4,2,1,0,"SimCo_S_J_SCC","ok",0,0.0791215,3,44,512,512,1,29,20,1,0
"data/automata/random/TGBA.hoa:938.1-969.7",,3,7,16,16,2,4,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.0829585,3,44,512,512,1,29,20,1,0
"data/automata/random/TGBA.hoa:938.1-969.7",,3,7,16,16,2,4,2,1,0,"SimCo_M_ET_RR","ok",0,0.188794,3,204,2152,2152,1,139,65,1,0
"data/automata/random/TGBA.hoa:970.1-997.7",,3,6,13,13,2,2,2,1,0,"SimCo_S_J_SCC","ok",0,0.0686053,3,32,368,368,1,14,14,1,0
"data/automata/random/TGBA.hoa:970.1-997.7",,3,6,13,13,2,2,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.0739973,3,32,368,368,1,14,14,1,0
"data/automata/random/TGBA.hoa:970.1-997.7",,3,6,13,13,2,2,2,1,0,"SimCo_M_ET_RR","ok",0,0.083097,3,56,624,624,1,28,22,1,0
"data/automata/random/TGBA.hoa:998.1-1022.7",,3,6,10,10,2,2,0,0,0,"SimCo_S_J_SCC","ok",0,0.0583104,3,20,224,224,1,8,8,1,0
"data/automata/random/TGBA.hoa:998.1-1022.7",,3,6,10,10,2,2,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0581277,3,20,224,224,1,8,8,1,0
"data/automata/random/TGBA.hoa:998.1-1022.7",,3,6,10,10,2,2,0,0,0,"SimCo_M_ET_RR","ok",0,0.0510904,3,23,256,256,1,9,9,1,0
"data/automata/random/TGBA.hoa:1023.1-1050.7",,3,6,13,13,2,1,1,1,0,"SimCo_S_J_SCC","ok",0,0.0927696,3,60,680,680,1,25,25,1,0
"data/automata/random/TGBA.hoa:1023.1-1050.7",,3,6,13,13,2,1,1,1,0,"SimCo_S_J_M_SCC","ok",0,0.0925118,3,60,680,680,1,25,25,1,0
"data/automata/random/TGBA.hoa:1023.1-1050.7",,3,6,13,13,2,1,1,1,0,"SimCo_M_ET_RR","ok",0,0.101054,3,96,1080,1080,1,41,39,1,0
"data/automata/random/TGBA.hoa:1051.1-1078.7",,3,6,13,13,2,1,1,1,0,"SimCo_S_J_SCC","ok",0,0.0924089,3,55,608,608,1,29,21,1,0
"data/automata/random/TGBA.hoa:1051.1-1078.7",,3,6,13,13,2,1,1,1,0,"SimCo_S_J_M_SCC","ok",0,0.097846,3,55,608,608,1,29,21,1,0
"data/automata/random/TGBA.hoa:1051.1-1078.7",,3,6,13,13,2,1,1,1,0,"SimCo_M_ET_RR","ok",0,0.133668,3,131,1400,1400,1,55,44,1,0
"data/automata/random/TGBA.hoa:1079.1-1096.7",,3,3,6,6,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.0506887,3,13,144,144,1,6,5,1,0
"data/automata/random/TGBA.hoa:1079.1-1096.7",,3,3,6,6,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0530608,3,13,144,144,1,6,5,1,0
"data/automata/random/TGBA.hoa:1079.1-1096.7",,3,3,6,6,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.0495674,3,16,176,176,1,9,6,1,0
"data/automata/random/TGBA.hoa:1097.1-1113.7",,3,3,5,5,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.0513215,3,17,192,192,1,7,7,1,0
"data/automata/random/TGBA.hoa:1097.1-1113.7",,3,3,5,5,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.052436,3,17,192,192,1,7,7,1,0
"data/automata/random/TGBA.hoa:1097.1-1113.7",,3,3,5,5,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.0508525,3,20,224,224,1,10,8,1,0
"data/automata/random/TGBA.hoa:1114.1-1146.7",,3,7,17,17,2,1,3,1,0,"SimCo_S_J_SCC","ok",0,0.117383,3,67,752,752,1,21,27,1,0
"data/automata/random/TGBA.hoa:1114.1-1146.7",,3,7,17,17,2,1,3,1,0,"SimCo_S_J_M_SCC","ok",0,0.121395,3,67,752,752,1,21,27,1,0
"data/automata/random/TGBA.hoa:1114.1-1146.7",,3,7,17,17,2,1,3,1,0,"SimCo_M_ET_RR","ok",0,0.125463,3,118,1192,1192,1,37,31,1,0
"data/automata/random/TGBA.hoa:1147.1-1181.7",,3,7,19,19,2,2,2,1,0,"SimCo_S_J_SCC","ok",0,0.152618,3,103,1160,1160,1,39,42,1,0
"data/automata/random/TGBA.hoa:1147.1-1181.7",,3,7,19,19,2,2,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.152446,3,103,1160,1160,1,39,42,1,0
